incoming_record_id,db_record_id,is_true_match
10793,87184,1
10794,144883,1
10795,46251,1
10796,174999,1
10797,18507,1
10798,64279,1
10799,178704,1
10800,97210,1
10801,117110,1
10802,26529,1
10803,142671,1
10804,168760,1
10805,180532,1
10806,199620,1
10807,25230,1
10808,172115,1
10809,9771,1
10810,140983,1
10811,136232,1
10812,80169,1
10813,20199,1
10814,104510,1
10815,60201,1
10816,160492,1
10817,87122,1
10818,134698,1
10819,136760,1
10820,144623,1
10821,43409,1
10822,68337,1
10823,166575,1
10824,43796,1
10825,146406,1
10826,39906,1
10827,125282,1
10828,9490,1
10829,158397,1
10830,18512,1
10831,118198,1
10832,142701,1
10833,87233,1
10834,69423,1
10835,151938,1
10836,196605,1
10837,104988,1
10838,132311,1
10839,69427,1
10840,78041,1
10841,118275,1
10842,187064,1
10843,196028,1
10844,38089,1
10845,58514,1
10846,57827,1
10847,86914,1
10848,99106,1
10849,173654,1
10850,128162,1
10851,167723,1
10852,158897,1
10853,153341,1
10854,180788,1
10855,82394,1
10856,70306,1
10857,108372,1
10858,78271,1
10859,31081,1
10860,162771,1
10861,81172,1
10862,180894,1
10863,99931,1
10864,78536,1
10865,47810,1
10866,22740,1
10867,138485,1
10868,98243,1
10869,91101,1
10870,198128,1
10871,160792,1
10872,73019,1
10873,125568,1
10874,164445,1
10875,153565,1
10876,33359,1
10877,5875,1
10878,72046,1
10879,38182,1
10880,152955,1
10881,1070,1
10882,80891,1
10883,152268,1
10884,28184,1
10885,111228,1
10886,14690,1
10887,101758,1
10888,142357,1
10889,122663,1
10890,76995,1
10891,44113,1
10892,97522,1
10893,134933,1
10894,35141,1
10895,90396,1
10896,124104,1
10897,53807,1
10898,153655,1
10899,45681,1
10900,108493,1
10901,102976,1
10902,80938,1
10903,178986,1
10904,110700,1
10905,14363,1
10906,153003,1
10907,99214,1
10908,116123,1
10909,150496,1
10910,47942,1
10911,184339,1
10912,19990,1
10913,20699,1
10914,118234,1
10915,53730,1
10916,151843,1
10917,84256,1
10918,50981,1
10919,108410,1
10920,41708,1
10921,167890,1
10922,171877,1
10923,101929,1
10924,45486,1
10925,101709,1
10926,152561,1
10927,171869,1
10928,8100,1
10929,191511,1
10930,870,1
10931,24485,1
10932,127311,1
10933,71639,1
10934,199447,1
10935,157476,1
10936,164502,1
10937,193966,1
10938,172400,1
10939,22975,1
10940,159316,1
10941,67148,1
10942,49021,1
10943,19636,1
10944,95681,1
10945,147474,1
10946,14920,1
10947,41599,1
10948,104240,1
10949,75819,1
10950,74373,1
10951,197225,1
10952,4740,1
10953,196944,1
10954,139953,1
10955,92640,1
10956,80903,1
10957,119459,1
10958,191023,1
10959,162861,1
10960,9917,1
10961,154356,1
10962,50211,1
10963,73707,1
10964,172863,1
10965,129533,1
10966,126519,1
10967,166022,1
10968,174015,1
10969,68727,1
10970,11815,1
10971,157214,1
10972,103288,1
10973,77071,1
10974,8924,1
10975,85399,1
10976,43350,1
10977,13284,1
10978,198422,1
10979,113234,1
10980,71295,1
10981,140684,1
10982,26631,1
10983,162521,1
10984,121695,1
10985,126364,1
10986,65249,1
10987,96480,1
10988,144710,1
10989,138096,1
10990,176159,1
10991,191028,1
10992,143749,1
10993,166031,1
10994,169629,1
10995,59368,1
10996,37956,1
10997,167868,1
10998,19307,1
10999,144720,1
11000,163438,1
11001,165852,1
11002,41306,1
11003,94635,1
11004,148204,1
11005,170226,1
11006,101227,1
11007,113989,1
11008,71517,1
11009,182097,1
11010,26780,1
11011,2406,1
11012,199333,1
11013,84630,1
11014,8226,1
11015,180424,1
11016,197523,1
11017,161072,1
11018,69575,1
11019,80747,1
11020,116153,1
11021,107867,1
11022,81023,1
11023,125581,1
11024,35155,1
11025,136695,1
11026,146414,1
11027,146421,1
11028,46807,1
11029,48099,1
11030,15164,1
11031,195366,1
11032,184373,1
11033,89649,1
11034,93621,1
11035,118794,1
11036,83970,1
11037,114255,1
11038,143570,1
11039,120092,1
11040,139975,1
11041,39781,1
11042,186598,1
11043,133429,1
11044,190566,1
11045,155706,1
11046,39728,1
11047,50851,1
11048,142170,1
11049,33492,1
11050,199609,1
11051,118077,1
11052,114849,1
11053,170503,1
11054,188762,1
11055,126281,1
11056,167803,1
11057,137261,1
11058,92716,1
11059,31340,1
11060,174963,1
11061,93365,1
11062,44974,1
11063,9978,1
11064,90788,1
11065,39253,1
11066,74738,1
11067,47746,1
11068,7871,1
11069,138768,1
11070,122103,1
11071,142842,1
11072,31575,1
11073,154813,1
11074,25441,1
11075,7876,1
11076,69327,1
11077,80307,1
11078,49731,1
11079,76663,1
11080,122787,1
11081,36738,1
11082,173363,1
11083,192715,1
11084,48839,1
11085,117391,1
11086,45054,1
11087,188445,1
11088,113754,1
11089,49531,1
11090,109788,1
11091,76560,1
11092,21498,1
11093,8449,1
11094,142706,1
11095,164157,1
11096,122660,1
11097,82082,1
11098,178122,1
11099,27961,1
11100,134314,1
11101,138203,1
11102,99513,1
11103,170603,1
11104,133647,1
11105,155400,1
11106,51554,1
11107,79506,1
11108,184674,1
11109,134534,1
11110,81523,1
11111,159697,1
11112,45191,1
11113,82494,1
11114,167872,1
11115,121503,1
11116,128885,1
11117,176815,1
11118,90433,1
11119,173834,1
11120,22196,1
11121,157821,1
11122,49134,1
11123,144451,1
11124,24400,1
11125,170593,1
11126,100617,1
11127,115750,1
11128,179596,1
11129,99123,1
11130,88891,1
11131,168955,1
11132,168540,1
11133,177506,1
11134,61523,1
11135,185024,1
11136,140744,1
11137,21723,1
11138,16850,1
11139,38202,1
11140,12671,1
11141,110393,1
11142,39273,1
11143,47232,1
11144,112974,1
11145,194229,1
11146,113288,1
11147,133837,1
11148,53418,1
11149,4333,1
11150,24433,1
11151,139887,1
11152,30495,1
11153,59581,1
11154,180476,1
11155,164014,1
11156,156902,1
11157,51214,1
11158,36913,1
11159,123002,1
11160,26806,1
11161,194382,1
11162,37676,1
11163,71579,1
11164,164267,1
11165,136747,1
11166,135002,1
11167,84702,1
11168,71315,1
11169,80255,1
11170,90835,1
11171,6257,1
11172,133664,1
11173,184668,1
11174,828,1
11175,54118,1
11176,193641,1
11177,139068,1
11178,13829,1
11179,160473,1
11180,44844,1
11181,153590,1
11182,70176,1
11183,122757,1
11184,150370,1
11185,185806,1
11186,193465,1
11187,24360,1
11188,58264,1
11189,160356,1
11190,63182,1
11191,147184,1
11192,2045,1
11193,150844,1
11194,116695,1
11195,138195,1
11196,88685,1
11197,142376,1
11198,118572,1
11199,172750,1
11200,193421,1
11201,106267,1
11202,1620,1
11203,63851,1
11204,135626,1
11205,124111,1
11206,122771,1
11207,56244,1
11208,160951,1
11209,29706,1
11210,118905,1
11211,112575,1
11212,196152,1
11213,136104,1
11214,67088,1
11215,150596,1
11216,140511,1
11217,8944,1
11218,21,1
11219,134161,1
11220,145310,1
11221,27268,1
11222,142371,1
11223,13990,1
11224,87188,1
11225,61742,1
11226,159766,1
11227,159846,1
11228,86537,1
11229,41285,1
11230,160519,1
11231,67149,1
11232,192609,1
11233,102690,1
11234,121412,1
11235,11610,1
11236,40482,1
11237,31584,1
11238,164581,1
11239,13611,1
11240,161741,1
11241,15491,1
11242,73311,1
11243,10214,1
11244,177307,1
11245,90422,1
11246,110813,1
11247,86607,1
11248,111131,1
11249,27664,1
11250,190497,1
11251,88780,1
11252,64337,1
11253,63375,1
11254,121225,1
11255,185410,1
11256,103383,1
11257,70401,1
11258,19995,1
11259,18191,1
11260,172930,1
11261,16375,1
11262,7281,1
11263,138632,1
11264,22109,1
11265,35604,1
11266,187089,1
11267,36648,1
11268,118978,1
11269,131426,1
11270,188489,1
11271,162429,1
11272,72647,1
11273,61543,1
11274,32868,1
11275,159217,1
11276,198097,1
11277,30999,1
11278,162765,1
11279,148780,1
11280,95385,1
11281,31266,1
11282,195761,1
11283,126743,1
11284,157663,1
11285,122406,1
11286,35284,1
11287,15642,1
11288,114538,1
11289,120137,1
11290,78524,1
11291,190172,1
11292,84960,1
11293,36936,1
11294,183168,1
11295,15088,1
11296,142684,1
11297,196598,1
11298,148448,1
11299,40142,1
11300,129831,1
11301,68466,1
11302,137509,1
11303,21915,1
11304,157579,1
11305,38489,1
11306,142550,1
11307,77789,1
11308,194728,1
11309,165875,1
11310,43276,1
11311,42066,1
11312,169965,1
11313,187539,1
11314,189365,1
11315,76856,1
11316,113717,1
11317,58031,1
11318,34812,1
11319,150364,1
11320,9315,1
11321,129486,1
11322,93181,1
11323,194371,1
11324,190501,1
11325,137452,1
11326,155660,1
11327,190075,1
11328,71725,1
11329,34681,1
11330,85921,1
11331,190858,1
11332,146616,1
11333,196043,1
11334,80078,1
11335,49453,1
11336,168555,1
11337,31400,1
11338,105796,1
11339,99658,1
11340,121648,1
11341,6861,1
11342,96653,1
11343,95259,1
11344,131319,1
11345,155493,1
11346,162900,1
11347,196521,1
11348,101052,1
11349,138623,1
11350,136268,1
11351,21936,1
11352,116293,1
11353,97457,1
11354,145648,1
11355,89487,1
11356,54971,1
11357,86791,1
11358,98760,1
11359,85244,1
11360,39752,1
11361,143180,1
11362,45032,1
11363,181183,1
11364,197288,1
11365,109209,1
11366,109909,1
11367,115167,1
11368,130720,1
11369,197564,1
11370,77741,1
11371,158282,1
11372,52125,1
11373,162648,1
11374,189527,1
11375,48013,1
11376,67400,1
11377,3881,1
11378,115973,1
11379,181738,1
11380,18589,1
11381,81126,1
11382,11532,1
11383,117795,1
11384,158865,1
11385,57842,1
11386,145514,1
11387,144005,1
11388,90183,1
11389,110828,1
11390,168067,1
11391,90904,1
11392,137610,1
11393,177168,1
11394,17553,1
11395,40811,1
11396,99572,1
11397,153102,1
11398,199119,1
11399,155833,1
11400,137160,1
11401,5975,1
11402,149588,1
11403,97382,1
11404,48833,1
11405,115106,1
11406,36081,1
11407,3669,1
11408,133695,1
11409,49374,1
11410,26567,1
11411,43077,1
11412,29562,1
11413,128118,1
11414,147654,1
11415,192155,1
11416,34972,1
11417,15311,1
11418,98635,1
11419,154379,1
11420,181179,1
11421,40527,1
11422,32983,1
11423,146769,1
11424,104363,1
11425,36082,1
11426,57927,1
11427,148076,1
11428,58089,1
11429,31538,1
11430,122360,1
11431,38275,1
11432,32594,1
11433,85380,1
11434,58733,1
11435,55117,1
11436,8798,1
11437,90615,1
11438,32867,1
11439,124996,1
11440,111313,1
11441,154323,1
11442,157543,1
11443,169431,1
11444,162753,1
11445,124722,1
11446,46558,1
11447,154871,1
11448,99411,1
11449,108704,1
11450,43310,1
11451,163559,1
11452,8255,1
11453,65992,1
11454,40049,1
11455,171088,1
11456,17722,1
11457,32599,1
11458,7665,1
11459,26186,1
11460,186105,1
11461,106972,1
11462,192873,1
11463,8945,1
11464,125958,1
11465,184738,1
11466,113460,1
11467,20378,1
11468,118151,1
11469,35165,1
11470,177724,1
11471,29054,1
11472,77138,1
11473,18739,1
11474,13609,1
11475,56525,1
11476,195607,1
11477,51774,1
11478,102609,1
11479,164217,1
11480,75049,1
11481,12948,1
11482,51818,1
11483,76720,1
11484,166097,1
11485,11021,1
11486,43291,1
11487,196115,1
11488,36007,1
11489,69693,1
11490,178253,1
11491,96581,1
11492,185139,1
11493,38936,1
11494,177433,1
11495,46038,1
11496,108999,1
11497,88618,1
11498,184333,1
11499,119168,1
11500,112382,1
11501,84935,1
11502,111638,1
11503,144633,1
11504,193108,1
11505,52272,1
11506,146718,1
11507,164800,1
11508,161707,1
11509,160308,1
11510,187046,1
11511,35272,1
11512,49856,1
11513,18511,1
11514,26578,1
11515,120612,1
11516,140005,1
11517,175752,1
11518,42866,1
11519,177011,1
11520,18646,1
11521,192791,1
11522,26034,1
11523,68905,1
11524,14318,1
11525,187359,1
11526,91622,1
11527,7684,1
11528,141808,1
11529,83874,1
11530,77049,1
11531,151280,1
11532,139875,1
11533,180529,1
11534,92977,1
11535,37830,1
11536,19526,1
11537,79303,1
11538,160012,1
11539,186297,1
11540,191563,1
11541,146385,1
11542,16489,1
11543,22280,1
11544,72250,1
11545,83943,1
11546,29287,1
11547,135052,1
11548,126597,1
11549,128910,1
11550,112804,1
11551,6847,1
11552,146553,1
11553,188585,1
11554,15364,1
11555,150064,1
11556,186263,1
11557,134590,1
11558,41056,1
11559,18714,1
11560,148960,1
11561,110864,1
11562,58124,1
11563,107792,1
11564,68071,1
11565,192602,1
11566,157297,1
11567,59104,1
11568,89906,1
11569,27441,1
11570,98561,1
11571,75603,1
11572,133021,1
11573,171661,1
11574,69923,1
11575,75547,1
11576,177904,1
11577,19434,1
11578,89829,1
11579,145921,1
11580,84166,1
11581,54286,1
11582,167944,1
11583,198170,1
11584,65456,1
11585,64482,1
11586,50602,1
11587,80023,1
11588,191301,1
11589,55685,1
11590,1903,1
11591,57438,1
11592,109507,1
11593,62571,1
11594,147230,1
11595,154994,1
11596,13057,1
11597,77329,1
11598,83606,1
11599,131379,1
11600,65505,1
11601,11989,1
11602,161404,1
11603,42530,1
11604,159638,1
11605,85763,1
11606,27012,1
11607,183806,1
11608,1443,1
11609,199458,1
11610,137017,1
11611,189892,1
11612,78327,1
11613,48187,1
11614,47027,1
11615,113842,1
11616,15617,1
11617,26647,1
11618,169041,1
11619,171338,1
11620,137942,1
11621,71363,1
11622,35931,1
11623,71658,1
11624,102473,1
11625,182221,1
11626,16906,1
11627,95282,1
11628,7076,1
11629,70967,1
11630,10238,1
11631,19512,1
11632,143101,1
11633,176073,1
11634,48297,1
11635,164629,1
11636,48640,1
11637,102170,1
11638,50495,1
11639,1748,1
11640,43980,1
11641,71197,1
11642,155955,1
11643,120774,1
11644,54317,1
11645,184167,1
11646,184914,1
11647,127716,1
11648,18942,1
11649,153223,1
11650,159802,1
11651,46976,1
11652,129235,1
11653,131001,1
11654,176593,1
11655,61061,1
11656,6227,1
11657,53093,1
11658,38079,1
11659,51051,1
11660,137235,1
11661,85411,1
11662,47252,1
11663,15840,1
11664,113597,1
11665,11528,1
11666,43460,1
11667,43779,1
11668,24234,1
11669,59865,1
11670,13163,1
11671,119210,1
11672,187452,1
11673,66710,1
11674,8145,1
11675,190288,1
11676,110328,1
11677,82022,1
11678,38939,1
11679,169194,1
11680,9133,1
11681,83091,1
11682,137153,1
11683,55121,1
11684,118683,1
11685,90026,1
11686,189819,1
11687,167459,1
11688,197656,1
11689,64820,1
11690,12303,1
11691,176740,1
11692,84197,1
11693,25000,1
11694,3806,1
11695,78172,1
11696,157320,1
11697,196231,1
11698,11547,1
11699,42628,1
11700,47047,1
11701,58083,1
11702,69700,1
11703,147002,1
11704,63587,1
11705,2631,1
11706,50756,1
11707,69599,1
11708,91840,1
11709,87025,1
11710,143713,1
11711,149832,1
11712,181645,1
11713,106330,1
11714,3344,1
11715,93277,1
11716,57481,1
11717,60809,1
11718,178085,1
11719,57720,1
11720,104764,1
11721,120024,1
11722,70389,1
11723,122788,1
11724,72322,1
11725,20437,1
11726,191171,1
11727,185516,1
11728,118311,1
11729,91071,1
11730,40840,1
11731,117205,1
11732,138186,1
11733,195451,1
11734,69607,1
11735,106817,1
11736,3839,1
11737,133244,1
11738,57902,1
11739,46415,1
11740,54667,1
11741,122977,1
11742,172819,1
11743,47903,1
11744,160442,1
11745,33065,1
11746,85343,1
11747,87017,1
11748,183385,1
11749,133786,1
11750,72901,1
11751,141190,1
11752,135850,1
11753,188170,1
11754,195428,1
11755,62889,1
11756,72295,1
11757,173157,1
11758,57918,1
11759,64196,1
11760,111211,1
11761,10212,1
11762,69558,1
11763,29524,1
11764,183460,1
11765,112671,1
11766,191922,1
11767,157335,1
11768,199412,1
11769,118463,1
11770,155726,1
11771,68454,1
11772,126877,1
11773,144739,1
11774,64572,1
11775,185909,1
11776,93315,1
11777,122394,1
11778,24677,1
11779,145055,1
11780,49742,1
11781,98595,1
11782,150517,1
11783,181335,1
11784,169191,1
11785,9456,1
11786,178349,1
11787,86530,1
11788,116959,1
11789,124570,1
11790,91668,1
11791,145680,1
11792,190489,1
11793,33760,1
11794,177048,1
11795,106795,1
11796,83998,1
11797,84,1
11798,69630,1
11799,48912,1
11800,188552,1
11801,20317,1
11802,192169,1
11803,30000,1
11804,49971,1
11805,68865,1
11806,1145,1
11807,170875,1
11808,150557,1
11809,129657,1
11810,182808,1
11811,78739,1
11812,104236,1
11813,169114,1
11814,169541,1
11815,184782,1
11816,38397,1
11817,87211,1
11818,82317,1
11819,110414,1
11820,207,1
11821,192238,1
11822,68457,1
11823,178780,1
11824,72014,1
11825,8993,1
11826,130883,1
11827,6011,1
11828,27102,1
11829,39470,1
11830,25562,1
11831,153916,1
11832,13988,1
11833,162063,1
11834,165730,1
11835,41644,1
11836,170469,1
11837,82076,1
11838,101551,1
11839,108354,1
11840,90482,1
11841,9904,1
11842,19301,1
11843,46199,1
11844,197566,1
11845,131253,1
11846,6324,1
11847,67564,1
11848,81319,1
11849,98667,1
11850,153708,1
11851,183617,1
11852,154078,1
11853,199663,1
11854,191080,1
11855,113773,1
11856,161003,1
11857,27799,1
11858,9895,1
11859,190188,1
11860,49847,1
11861,100786,1
11862,91500,1
11863,167797,1
11864,184364,1
11865,189696,1
11866,189102,1
11867,53820,1
11868,174297,1
11869,196533,1
11870,145418,1
11871,110780,1
11872,89543,1
11873,153795,1
11874,92312,1
11875,193626,1
11876,68043,1
11877,23668,1
11878,137428,1
11879,181124,1
11880,138724,1
11881,126635,1
11882,154354,1
11883,176912,1
11884,72035,1
11885,137871,1
11886,52369,1
11887,89703,1
11888,114731,1
11889,155891,1
11890,39286,1
11891,110885,1
11892,151375,1
11893,126555,1
11894,92772,1
11895,9497,1
11896,80114,1
11897,192419,1
11898,149151,1
11899,61793,1
11900,132033,1
11901,76979,1
11902,23102,1
11903,13643,1
11904,183183,1
11905,110265,1
11906,99004,1
11907,32359,1
11908,146299,1
11909,144010,1
11910,169675,1
11911,13529,1
11912,117339,1
11913,25329,1
11914,86036,1
11915,169008,1
11916,79790,1
11917,67163,1
11918,40816,1
11919,189767,1
11920,78405,1
11921,11614,1
11922,97707,1
11923,158478,1
11924,27939,1
11925,113565,1
11926,93030,1
11927,28205,1
11928,148556,1
11929,175961,1
11930,17110,1
11931,9940,1
11932,184081,1
11933,23937,1
11934,182494,1
11935,102673,1
11936,192934,1
11937,141555,1
11938,1183,1
11939,55201,1
11940,24498,1
11941,143253,1
11942,91242,1
11943,69556,1
11944,36482,1
11945,168831,1
11946,102616,1
11947,97886,1
11948,34847,1
11949,85914,1
11950,45517,1
11951,162551,1
11952,69904,1
11953,183803,1
11954,159747,1
11955,602,1
11956,99263,1
11957,5659,1
11958,165278,1
11959,10419,1
11960,141463,1
11961,82683,1
11962,95886,1
11963,51241,1
11964,137897,1
11965,165148,1
11966,195650,1
11967,47703,1
11968,38245,1
11969,67621,1
11970,120,1
11971,140008,1
11972,50728,1
11973,29574,1
11974,144811,1
11975,177136,1
11976,155971,1
11977,173989,1
11978,120135,1
11979,29783,1
11980,97557,1
11981,173496,1
11982,9028,1
11983,94235,1
11984,187197,1
11985,35293,1
11986,41846,1
11987,9114,1
11988,166779,1
11989,28258,1
11990,95441,1
11991,47315,1
11992,9697,1
11993,15799,1
11994,175858,1
11995,15234,1
11996,38481,1
11997,59472,1
11998,178323,1
11999,76757,1
12000,28848,1
12001,16192,1
12002,54278,1
12003,169940,1
12004,160070,1
12005,192775,1
12006,60030,1
12007,175302,1
12008,198105,1
12009,1506,1
12010,116025,1
12011,129558,1
12012,135958,1
12013,26013,1
12014,194342,1
12015,22672,1
12016,174545,1
12017,10201,1
12018,22325,1
12019,9976,1
12020,4736,1
12021,190437,1
12022,27744,1
12023,31561,1
12024,178363,1
12025,86200,1
12026,100906,1
12027,18981,1
12028,46468,1
12029,189961,1
12030,50171,1
12031,72084,1
12032,106577,1
12033,68651,1
12034,120144,1
12035,115584,1
12036,19728,1
12037,195097,1
12038,166948,1
12039,27532,1
12040,180064,1
12041,57103,1
12042,108640,1
12043,90454,1
12044,35801,1
12045,116540,1
12046,25462,1
12047,57606,1
12048,76736,1
12049,5270,1
12050,32656,1
12051,161127,1
12052,48878,1
12053,163542,1
12054,8901,1
12055,151425,1
12056,36877,1
12057,30499,1
12058,38444,1
12059,42715,1
12060,104261,1
12061,161169,1
12062,182720,1
12063,197027,1
12064,11883,1
12065,68934,1
12066,40805,1
12067,74448,1
12068,166153,1
12069,86810,1
12070,168462,1
12071,139697,1
12072,41425,1
12073,189988,1
12074,97318,1
12075,77675,1
12076,134259,1
12077,42351,1
12078,91697,1
12079,85513,1
12080,7690,1
12081,175808,1
12082,187643,1
12083,151348,1
12084,133473,1
12085,90469,1
12086,160731,1
12087,175708,1
12088,3148,1
12089,154221,1
12090,184927,1
12091,185568,1
12092,77181,1
12093,114921,1
12094,99987,1
12095,43353,1
12096,143555,1
12097,115562,1
12098,118571,1
12099,47956,1
12100,141290,1
12101,165591,1
12102,48997,1
12103,185253,1
12104,157478,1
12105,67839,1
12106,70528,1
12107,141057,1
12108,81938,1
12109,10538,1
12110,160231,1
12111,26950,1
12112,95399,1
12113,8440,1
12114,62112,1
12115,66000,1
12116,176484,1
12117,46993,1
12118,126051,1
12119,77084,1
12120,41341,1
12121,156970,1
12122,133572,1
12123,151606,1
12124,183717,1
12125,43344,1
12126,116297,1
12127,82898,1
12128,122619,1
12129,9843,1
12130,132251,1
12131,143948,1
12132,117122,1
12133,193053,1
12134,126190,1
12135,20106,1
12136,10518,1
12137,187273,1
12138,57274,1
12139,64848,1
12140,10711,1
12141,9835,1
12142,190826,1
12143,153742,1
12144,5009,1
12145,63413,1
12146,144952,1
12147,80966,1
12148,139823,1
12149,168361,1
12150,181047,1
12151,159764,1
12152,52408,1
12153,148629,1
12154,49326,1
12155,22922,1
12156,94207,1
12157,83799,1
12158,197349,1
12159,141978,1
12160,160947,1
12161,120189,1
12162,64006,1
12163,167389,1
12164,110884,1
12165,52627,1
12166,84393,1
12167,193028,1
12168,30635,1
12169,4739,1
12170,76761,1
12171,12179,1
12172,41755,1
12173,156056,1
12174,132731,1
12175,41899,1
12176,180893,1
12177,30437,1
12178,32848,1
12179,164979,1
12180,170029,1
12181,194007,1
12182,112728,1
12183,39306,1
12184,122140,1
12185,182610,1
12186,158015,1
12187,148323,1
12188,140431,1
12189,165294,1
12190,41440,1
12191,177744,1
12192,83058,1
12193,45107,1
12194,162623,1
12195,109505,1
12196,17933,1
12197,2501,1
12198,31715,1
12199,64943,1
12200,8731,1
12201,187460,1
12202,132342,1
12203,169727,1
12204,31042,1
12205,65964,1
12206,125674,1
12207,6875,1
12208,176448,1
12209,167727,1
12210,110317,1
12211,104417,1
12212,34615,1
12213,30005,1
12214,169536,1
12215,180375,1
12216,161825,1
12217,43932,1
12218,167729,1
12219,172905,1
12220,156972,1
12221,118039,1
12222,87296,1
12223,75817,1
12224,15039,1
12225,875,1
12226,99210,1
12227,172178,1
12228,149574,1
12229,170620,1
12230,23572,1
12231,99571,1
12232,54938,1
12233,50999,1
12234,6127,1
12235,13668,1
12236,56543,1
12237,129397,1
12238,4365,1
12239,98825,1
12240,47162,1
12241,129667,1
12242,117645,1
12243,135345,1
12244,9147,1
12245,109368,1
12246,188195,1
12247,135583,1
12248,152,1
12249,85155,1
12250,177114,1
12251,63947,1
12252,71216,1
12253,112670,1
12254,92275,1
12255,44068,1
12256,12392,1
12257,147615,1
12258,175323,1
12259,156655,1
12260,138533,1
12261,79328,1
12262,155469,1
12263,116672,1
12264,187469,1
12265,6949,1
12266,38850,1
12267,182822,1
12268,87434,1
12269,33860,1
12270,94155,1
12271,143097,1
12272,122913,1
12273,85364,1
12274,71358,1
12275,58101,1
12276,160389,1
12277,111850,1
12278,16817,1
12279,5437,1
12280,30926,1
12281,14277,1
12282,122799,1
12283,105391,1
12284,161597,1
12285,185941,1
12286,147647,1
12287,144746,1
12288,180061,1
12289,90958,1
12290,134708,1
12291,71634,1
12292,29502,1
12293,96397,1
12294,39213,1
12295,38471,1
12296,176617,1
12297,88443,1
12298,174549,1
12299,79982,1
12300,175662,1
12301,90260,1
12302,128306,1
12303,5072,1
12304,133043,1
12305,179999,1
12306,15586,1
12307,178934,1
12308,164835,1
12309,5534,1
12310,26662,1
12311,142601,1
12312,80296,1
12313,59900,1
12314,35180,1
12315,37940,1
12316,115264,1
12317,108186,1
12318,162379,1
12319,140411,1
12320,39307,1
12321,170311,1
12322,104473,1
12323,165620,1
12324,51748,1
12325,144610,1
12326,116909,1
12327,165176,1
12328,133985,1
12329,137281,1
12330,43255,1
12331,61544,1
12332,129044,1
12333,75354,1
12334,109255,1
12335,112203,1
12336,187921,1
12337,195008,1
12338,116475,1
12339,185940,1
12340,136558,1
12341,7036,1
12342,94895,1
12343,55120,1
12344,74403,1
12345,171476,1
12346,62115,1
12347,55108,1
12348,125921,1
12349,187995,1
12350,10370,1
12351,140074,1
12352,38847,1
12353,20662,1
12354,23215,1
12355,113078,1
12356,40231,1
12357,177700,1
12358,4387,1
12359,182456,1
12360,47098,1
12361,8191,1
12362,64665,1
12363,51357,1
12364,5257,1
12365,140872,1
12366,112272,1
12367,110575,1
12368,27581,1
12369,192014,1
12370,100292,1
12371,58186,1
12372,36440,1
12373,30133,1
12374,59598,1
12375,180305,1
12376,184913,1
12377,5611,1
12378,102275,1
12379,92069,1
12380,28113,1
12381,42100,1
12382,52850,1
12383,38991,1
12384,59651,1
12385,144612,1
12386,91348,1
12387,46165,1
12388,17152,1
12389,82754,1
12390,108440,1
12391,10716,1
12392,41818,1
12393,1788,1
12394,58353,1
12395,114174,1
12396,76276,1
12397,160979,1
12398,197346,1
12399,25806,1
12400,4887,1
12401,30416,1
12402,111083,1
12403,121737,1
12404,23217,1
12405,75802,1
12406,148110,1
12407,9471,1
12408,104154,1
12409,93373,1
12410,45223,1
12411,195686,1
12412,67123,1
12413,18143,1
12414,31092,1
12415,168286,1
12416,54071,1
12417,117833,1
12418,174265,1
12419,125097,1
12420,145611,1
12421,14567,1
12422,158424,1
12423,113004,1
12424,56598,1
12425,148368,1
12426,155638,1
12427,48398,1
12428,43843,1
12429,29010,1
12430,52825,1
12431,135275,1
12432,77319,1
12433,9927,1
12434,73113,1
12435,113822,1
12436,116791,1
12437,97433,1
12438,156668,1
12439,7394,1
12440,114110,1
12441,130378,1
12442,33662,1
12443,152107,1
12444,71133,1
12445,195715,1
12446,170296,1
12447,44731,1
12448,192667,1
12449,12772,1
12450,193156,1
12451,23041,1
12452,121986,1
12453,140268,1
12454,77940,1
12455,40619,1
12456,17134,1
12457,65222,1
12458,40048,1
12459,172618,1
12460,60787,1
12461,29166,1
12462,132667,1
12463,37333,1
12464,87755,1
12465,105310,1
12466,23865,1
12467,127422,1
12468,88252,1
12469,124749,1
12470,20420,1
12471,69616,1
12472,195142,1
12473,95488,1
12474,74433,1
12475,125786,1
12476,46534,1
12477,182181,1
12478,53249,1
12479,169427,1
12480,35842,1
12481,89399,1
12482,103815,1
12483,54694,1
12484,161032,1
12485,167463,1
12486,119467,1
12487,38486,1
12488,193517,1
12489,11431,1
12490,129268,1
12491,91124,1
12492,52201,1
12493,86271,1
12494,41493,1
12495,177456,1
12496,164438,1
12497,185849,1
12498,179723,1
12499,162784,1
12500,163621,1
12501,17898,1
12502,9463,1
12503,116167,1
12504,163103,1
12505,154557,1
12506,169565,1
12507,143511,1
12508,149022,1
12509,27812,1
12510,198505,1
12511,21263,1
12512,161319,1
12513,17659,1
12514,169234,1
12515,15728,1
12516,175507,1
12517,63448,1
12518,142686,1
12519,22311,1
12520,151967,1
12521,31483,1
12522,174195,1
12523,195912,1
12524,151662,1
12525,91946,1
12526,73396,1
12527,45658,1
12528,57222,1
12529,42847,1
12530,110472,1
12531,166545,1
12532,53020,1
12533,137421,1
12534,175911,1
12535,129704,1
12536,194948,1
12537,136678,1
12538,143356,1
12539,80592,1
12540,148217,1
